Name	WT_1_log2.cpm.	WT_2_log2.cpm.	DKO_1_log2.cpm.	DKO_2_log2.cpm.
Wdr33	66.02772348	73.00887782	73.36397989	68.07249107
Naa50	147.0333894	165.8804436	158.7926141	148.6731177
Wbp4	38.58585049	42.51794605	38.47901596	44.1395495
Asb6	25.93808384	25.29885173	26.17286587	24.11735855
Gnpat	78.24897777	92.28344777	86.76251692	80.84014476
Siah1a	13.19573678	14.96997597	14.13304082	14.64158669
Tubgcp2	36.93713336	33.61422541	35.65419683	36.15191087
Araf	79.8377966	73.31314547	73.87426672	81.79835924
Arl13b	12.26095968	15.30573053	12.13414036	16.15602076
Casp8	98.49646209	104.9821326	100.3571781	99.94067105
Helb	24.55593754	27.28431654	28.38388176	24.50492795
Hspa8	518.0688389	671.3866313	602.1587201	563.393848
Igkv1-133	10.85283462	35.70365831	34.92044407	16.12246017
Igkv15-103	51.55355463	79.78247643	34.89624745	87.91271894
Msl3	54.26687774	53.51976959	58.04098105	51.62507259
Nipsnap3b	46.23777273	43.89546523	43.23117071	45.31761402
Nmnat3	7.027443746	7.071420249	6.759891075	7.663481746
Nudt4	42.4590445	46.68865102	42.84336822	47.96798726
Nup188	57.28160454	56.61058786	60.5896724	51.30402108
Psph	22.76901538	21.51095991	24.03391883	19.30630272
Tapbpl	30.80302218	31.75693999	31.49388871	32.17793857
Tecpr1	24.8642326	21.27371373	21.17074304	24.01726556
Zfand2b	17.29160643	15.63817226	16.65634556	16.94749335
Zc3h14	71.45682957	64.53455711	71.75462899	66.48698261
Fchsd1	10.16120786	7.071420249	7.792034148	9.938306254
Oaz2	28.8400148	26.26373148	26.63035951	27.47409397
1110012L19Rik	17.8394595	17.42395225	17.33961547	18.62282455
Chmp7	44.81780227	43.74359846	43.11147446	46.98082035
Nudcd2	33.52115607	38.23971856	36.98837461	33.45152321
Pyurf	13.19573678	12.84379822	12.79049329	13.78473856
Rnf138	33.19743797	32.71771298	33.19743797	33.84803084
Zfp709	20.08435186	17.42395225	19.41365696	18.85663052
Mms19	55.94743171	56.88593159	58.81042454	55.90866534
Arpc3	469.5060701	459.5251459	467.2335301	446.3402186
Asb3	30.2738447	29.1818613	26.55662674	31.77895985
4930503L19Rik	7.988917329	7.900806892	8.657797156	7.600003063
Abce1	143.0127537	155.3092557	161.4563083	131.4162619
Brix1	49.07784511	55.25373175	52.6368044	53.51976959
Elf2	63.29413865	68.26148997	63.16265894	70.57082644
Hmgn1	228.1754869	215.7175884	238.1951124	197.8139007
Tmco6	17.77773966	15.13692235	16.31356293	15.92255555
Traf2	62.50934585	56.37563994	65.75369212	55.29204399
Zxdc	25.45716748	23.83483941	24.52191936	25.65201054
Zw10	29.79503423	30.67518203	31.14653997	28.28568099
Alkbh6	16.05554798	13.81343294	13.62325932	15.59487409
Rara	33.33578973	32.26727856	32.96812652	31.53757878
Tradd	39.09737925	32.67238802	37.8179695	35.26096371
Bre	63.33802601	62.46603269	66.62538225	61.18050033
Cables2	53.48268537	47.6036404	49.2141066	53.63117662
Ccdc71	51.55355463	46.36614895	49.11187507	47.20932663
Cenpj	4.856779538	6.008479708	5.344296314	5.2634181
Cul2	39.61568931	43.08160222	45.66446418	38.55911408
Dbf4	29.14143467	27.6843741	33.17443523	24.8642326
Lcmt2	18.15128776	13.81343294	16.16722314	15.06365543
Malsu1	12.15939885	11.11934576	11.55143356	12.20161323
Mrps18c	37.2456491	33.49792902	36.00187151	35.92708551
Ndufa2	99.87142146	91.07606152	93.18333114	94.87788863
Ppia	476.7205478	476.3902247	496.6204981	440.8059844
Psmd13	119.1801369	120.4257418	127.734108	115.6001933
Ptcd2	53.5940152	53.2238143	53.18693514	51.94813318
Rps17	891.4437768	848.6347822	903.8878682	864.6665087
Smpd1	76.42644397	72.10363062	67.60228002	78.46623104
Tmem104	33.91848907	32.55935015	33.45152321	31.93352701
Zfyve20	28.66066144	30.33686288	29.8984751	30.10643544
Znrd1	53.40859399	51.55355463	51.51783281	51.7684063
Actr10	80.5046382	81.28966288	80.5046382	83.57502637
Arfgap1	47.11125959	40.30815936	45.16082699	43.71328822
Avl9	50.49259781	67.69606167	55.02441512	65.6626013
Azin1	171.9684385	179.8935936	178.4034866	168.1960483
Bloc1s1	34.20179172	27.6843741	29.79503423	30.95284255
Ccdc97	71.55595846	62.12060607	71.11095863	64.84844161
D3Ertd751e	9.402210627	9.461048002	7.966798025	10.46137079
Ddx23	62.29307995	62.07756226	61.60604436	60.92658614
Fam50a	47.73580885	40.95591724	41.87449829	45.28621313
Fbxl17	29.63027272	32.26727856	32	30.93139511
Gnb1	356.5597391	380.3015477	374.0273609	351.1637219
Gnptab	66.67157946	76.32056783	71.357838	69.40655417
Klhl15	7.716785477	10.02131551	7.346209298	9.938306254
Lgals9	112.9076947	106.817188	109.1372661	107.4111535
Lrrc1	7.37171349	5.975253828	5.517443687	7.469439559
Lrsam1	7.647562541	7.135428155	6.448662652	7.994456744
Mfap1b	23.49041018	27.07707509	23.93417213	27.60772303
Mrpl39	35.13897004	31.95566932	33.19743797	32.80855161
Mrps26	39.34204375	33.03675314	38.13384239	35.53084268
Ncapd2	100.4963992	111.4304721	128.0887536	77.92422519
Ncor1	93.44204868	83.40141756	92.15560438	87.36599794
Ndufb11	169.2485895	160.1189223	154.7719265	169.4833805
Nmt1	98.29185726	96.80435183	100.3571781	91.83677021
Osgin2	14.19194088	16.63327096	14.48010341	15.72512958
Picalm	181.8997815	213.1905973	189.6242941	212.3058037
Polr1d	166.5717575	164.8488486	170.3077173	166.2257411
Ppm1a	66.21104522	64.98343046	65.07357909	64.2221919
Rab3gap2	41.52764054	44.63179732	40.95591724	43.80428202
Rhoq	27.89626367	28.64080227	32.04439218	25.59872411
RP23-307A6.1	9.195958784	10.26029282	13.62325932	6.611602545
Slc35a4	109.3644468	105.4196502	109.2129406	102.3948964
Slc7a6os	20.93724914	20.40711027	19.93179865	22.17711817
Sltm	46.62397164	46.59166557	45.98208565	45.82299972
Smu1	133.3431589	122.2762159	131.5985698	120.0091003
Stat5b	101.2655746	106.521438	107.4111535	103.4650712
Stx2	8.333947432	8.432731386	7.690087427	8.718016898
Vhl	47.76890827	47.17661495	46.23777273	50.21338227
Whsc1	51.09109673	55.21544605	57.28160454	47.14392595
Zdhhc21	31.14653997	50.77336596	40.64483144	43.62248343
1110059G10Rik	25.21132435	25.08929453	22.65880701	26.74134269
AI597479	17.49656732	21.54080111	20.23807268	19.57580866
Arfgap3	24.55593754	28.4429658	25.4219008	28.56150309
Eef1b2	1300.634606	1226.218194	1293.442316	1272.985261
Lpin2	12.4321163	14.51024526	12.17626705	14.21162873
Mrpl16	41.49886575	41.49886575	43.02191981	41.24078818
Polr2j	40.30815936	41.09810589	39.45127441	40.70121622
Pot1a	27.37904082	29.40521227	27.62686587	28.26608165
Psmc5	113.142724	112.6731537	119.0975562	110.1251367
Sipa1	222.8609442	172.4458978	208.6585171	179.1469908
Slc39a11	34.41582049	36.25228433	33.40518168	36.12686095
Smim15	72.45432974	74.23357789	73.21158229	75.58353033
Snip1	40.28022955	40.14087054	41.35529058	40.30815936
Zfp516	10.68118643	12.15097352	11.47959628	11.81051525
Slc30a9	30.86714191	27.28431654	30.10643544	29.02049053
Crebzf	28.16828843	31.06030303	29.14143467	31.08183986
Tex10	40.8425206	42.60645162	44.35423634	40.47614536
Vipas39	70.18058167	62.42274954	65.84490931	68.73628618
Ccnt1	64.4005007	93.24794329	75.4265221	85.74615056
Ptcd3	31.03878113	28.78010599	30.61146106	28.22692369
3110040N11Rik	15.49789103	15.27393623	16.2121104	15.13692235
Btg2	242.5267381	375.3258898	280.1391875	354.8338907
Ccdc43	26.01009926	30.50555345	28.96020681	26.57504077
Dedd	9.613088396	9.493894381	9.686664672	9.044244537
Dmxl1	90.19652833	99.04415959	101.6876032	90.38428188
Ensa	113.6930299	112.2833342	114.4838274	108.3083004
Nck2	16.2909632	16.79546694	17.41187907	15.06365543
Nsmce2	26.51983694	26.15473051	26.48309811	27.0395643
Slc30a6	16.4954931	17.63048185	17.10089586	16.41565033
Usp14	60.12945595	64.75860487	66.76406999	60.08779183
Rchy1	72.90773614	71.01244621	73.87426672	72.05366951
Chek1	10.46862457	13.01406717	14.45002416	9.673245407
Lpar2	35.85245485	38.39908424	33.59093388	39.45127441
2-Mar	80.44885597	67.97818794	72.40412562	73.72080911
Mdm2	69.11849983	84.2146896	82.53876804	73.41484955
1110038B12Rik	22.42443919	18.88278949	20.69198291	19.90418645
Acot2	11.74520509	11.38450769	11.2433496	12.30352665
Aph1a	76.10925536	69.5510312	72.40412562	71.20960772
Arid4a	36.02683476	36.02683476	31.40669004	41.93258892
Atl2	38.61260543	48.90804866	46.04587456	42.96232009
Atp5d	210.2555394	182.5312918	198.6382987	188.1839791
Bag5	26.04618192	27.45505697	26.55662674	26.11849748
Bod1l	19.25284842	15.60568738	19.27955704	16.25712229
Ccdc28b	8.987999224	10.15416709	8.932103696	9.835510938
Commd5	25.4219008	20.28020035	23.55562979	21.28846466
Cyb5b	165.6506438	178.7748522	180.0183296	169.4833805
Dnajc14	97.74831987	96.46943421	92.98976317	103.8962664
Dpm2	35.23653114	36.80934059	36.37814314	36.75834736
Eaf1	53.40859399	61.5633571	56.72842875	60.00455017
Ece2	12.15939885	12.25246398	13.16832552	11.68025609
Elavl1	96.33579183	111.6624263	104.1125374	106.7431736
Eprs	120.3422979	115.8408272	123.5541792	116.0015281
Ercc8	9.540070979	9.526854795	10.58537152	8.094825608
Ergic2	43.50170374	45.69612735	45.72781247	44.7867477
Gfi1	5.303703041	7.170133597	6.722510018	5.460374872
Gripap1	29.65081798	25.26380437	28.90004832	26.90868529
Gstm4	16.4954931	15.03236399	15.38017485	16.71417221
Hmgb3	8.061230083	10.02131551	10.10501809	8.391914621
Ighv1-55	246.5950449	124.6725464	87.36599794	258.3172183
Igkv12-38	6.096579321	88.64700596	11.85973608	98.7699312
Iqgap1	761.6582464	764.83249	704.765748	798.9713717
Isca1	36.86040456	40.39206503	36.58042673	39.53339639
Isg20	22.45554762	27.0208284	24.55593754	25.7589164
Kat2b	15.9115227	20.90824406	16.41565033	21.25897303
Kpnb1	378.7232024	399.2088794	407.3146797	359.0398082
Lemd3	33.19743797	29.81569374	32.24492033	31.71294602
Leo1	20.29426239	22.26954227	21.9629509	21.3179972
Lrrk1	53.29764934	57.64006271	56.68912122	52.60033199
Lss	8.027773988	9.063071082	9.586472171	7.140375772
Matr3	192.2713506	187.0136805	186.1084822	198.5006608
Mfsd3	5.336892679	5.676493425	5.172995728	5.6255728
Mlst8	15.53015152	14.44001164	15.9667635	13.45434264
Mmgt1	40.05748668	46.52712055	43.62248343	41.61408469
Mob3a	42.16575846	40.22442798	42.48848507	41.09810589
Morc3	90.32165398	99.25033041	86.70239856	100.0793143
Myl12b	214.5247065	210.8393004	211.4246822	219.6404558
Mzb1	777.6623052	838.1124419	671.8521624	913.3348039
Naf1	11.08855909	10.35316524	10.51954208	11.3137085
Nbas	42.78401585	48.6713201	48.6375954	44.29279091
Ndufb10	83.05528108	80.05946113	81.40243243	83.98152029
Nkrf	11.68025609	14.51024526	13.547925	12.14255402
Nob1	36.17697815	37.50471308	36.5550799	36.07681319
Ogdh	310.8338904	309.9732695	312.3457306	299.8298064
Ogfod3	15.05321772	12.91521719	12.62314945	14.80487085
Pcsk7	35.09029083	35.58013304	35.23653114	34.43968399
Phpt1	10.81528666	9.890202087	10.17530405	10.16825351
Polr2m	99.87142146	96.67024548	93.50684023	100.3571781
Ppp2r1a	260.1139566	259.5736268	262.2865467	250.2107562
Psmc6	83.74899657	85.39028286	90.32165398	81.17704956
Rbbp4	258.8549327	251.079425	271.3479125	230.8800969
Rint1	10.3316588	11.28238368	10.65161291	10.56338273
Rnf4	133.9917161	140.458488	137.0919454	133.6207267
Rngtt	29.79503423	31.93352701	31.45025915	29.38483719
Rpa1	218.4258811	217.670185	219.1842008	223.0154732
Rpgrip1l	4.993322196	5.045509635	5.205367422	5.035028694
Skiv2l	66.94943615	59.54877809	66.62538225	61.6915077
Slc19a2	6.611602545	6.143241079	5.688309642	7.336032346
Snrpg	45.28621313	41.61408469	41.96166445	43.68299897
Spcs3	270.0345132	287.6159752	273.2352865	292.8463291
Srek1	18.84356463	30.2738447	24.42014734	25.95606898
Stam	12.26095968	17.19598677	12.13414036	16.61022833
Suox	19.31968946	19.61655776	18.10103141	20.19603251
Tada2a	9.679952714	7.668795508	9.343739157	8.357086103
Thg1l	23.00698453	23.07086194	25.68759644	21.21481216
Thoc5	57.40084222	54.15415018	57.20225039	52.70982511
Thtpa	17.77773966	14.80487085	16.6910175	15.29512508
Tmco3	17.42395225	17.49656732	16.16722314	18.16387363
Tmem175	26.55662674	21.78102586	23.10286713	24.36941984
Tmf1	6.783359717	8.82746992	9.069355302	6.940309497
Traf3ip1	5.958709852	6.342273093	5.652934576	6.906716469
Urb1	25.63423608	28.72032162	26.44641018	27.0395643
Usp33	44.53908454	41.38396582	43.23117071	43.95635947
Wdr13	13.08643294	12.15097352	11.47959628	14.24121173
Wdr81	80.8961983	77.0647924	81.23333671	78.90254883
Xiap	117.2951865	132.3303342	129.3377852	116.5657387
Ythdf2	75.79338316	87.54785945	85.98421925	79.7271946
Zdhhc24	17.18407155	18.51984347	18.06343048	17.04173125
Zfp780b	4.75353242	5.112397453	5.00024921	4.671869578
Zfp959	14.05488749	15.43357095	13.68952041	15.26335281
2810403A07Rik	28.52193587	62.03454828	36.68198994	50.10907496
Acap2	87.30546143	96.26904009	92.66804303	88.52420026
Dna2	6.57960055	6.806909836	9.031715238	4.770035489
Dph2	15.49789103	16.37019952	15.65986641	15.69246406
Gpatch3	8.74828366	7.900806892	8.100438459	8.851978825
Las1l	62.16367971	64.75860487	61.73428381	66.90304641
Phb2	174.8531529	156.4979555	172.0876793	154.5575157
Usp48	63.20645513	65.29949819	61.64876122	68.5935016
Utp6	74.80174391	82.53876804	80.44885597	74.8536105
Asrgl1	78.57508377	75.68838402	76.10925536	80.11497335
Zfp568	14.01597304	18.29021337	17.75311155	15.20000613
Gabarapl2	43.98683826	43.41133848	43.95635947	44.60087164
Gadd45a	6.511545481	6.840017423	6.584162762	7.007986521
Kntc1	14.12324794	14.96997597	18.58413971	9.63977852
Ndc1	25.83043438	30.84575385	34.17809306	23.68661277
Nsmce4a	91.58249728	87.48719692	89.3254889	91.9641713
Rictor	26.17286587	34.17809306	29.04061297	30.33686288
Setd3	71.55595846	73.41484955	72.2036568	74.59463668
Slc15a4	138.4287697	208.9479798	160.6748149	179.5199041
Slc31a1	7.889861636	8.562309587	8.657797156	7.500568772
Ubiad1	22.80060183	25.01982858	22.83223209	24.28510805
Zak	7.889861636	7.469439559	8.100438459	6.974065916
Zbtb5	26.92734343	25.35151395	29.38483719	23.78532775
Zfp763	6.680703355	6.703897077	6.1731207	7.469439559
Klhl18	41.01273357	42.48848507	41.38396582	41.01273357
Naa60	23.67020015	20.01486528	21.82636536	21.15607368
Rbbp9	6.37312077	6.272323633	5.860403498	6.547753453
Sh3bp5l	23.0389011	22.7059737	22.95919255	23.45786812
Trim27	85.56803171	80.84014476	85.39028286	78.90254883
Haus5	6.887593507	5.975253828	6.652976787	6.448662652
Zzz3	46.52712055	57.20225039	52.96619623	52.34573175
Mfap1a	27.89626367	30.50555345	27.6651914	31.62514085
Srfbp1	11.9174197	14.21162873	12.48392768	13.19573678
Ykt6	94.15723173	108.3083004	105.4927469	94.22251918
Stx8	46.30191635	40.36407708	44.32350298	41.1266028
Zfp790	18.80442125	25.7232317	20.14011478	23.55562979
Zfp81	12.3976949	11.95050766	11.37661928	13.38921988
Chmp4b	189.3616012	187.4029691	193.8772884	187.6629449
Brd9	32.92245465	30.90996253	31.95566932	32.74039903
Clock	19.67102188	25.95606898	21.51095991	24.93326655
Uchl5	33.80114001	36.8859631	37.66101559	34.01266158
Rps7	626.8602329	572.8445957	596.7570934	618.6587358
Exoc3	72.55484242	66.44091331	69.31040291	67.97818794
Krit1	18.08848907	18.81746	19.30630272	18.16387363
Zbtb44	39.12448889	41.70070878	38.82731393	43.08160222
2510039O18Rik	118.0291991	106.3738703	109.1372661	112.5950817
6030458C11Rik	30.14820076	30.80302218	30.86714191	30.8885448
Bag1	103.8962664	91.9641713	93.76645598	99.7330662
Bag6	143.2111489	126.9397415	147.2373623	126.5882773
Cbll1	23.07086194	28.34456061	26.20917433	24.43707997
Cdk13	68.35618612	72.2036568	68.64106348	73.61868117
Cpne3	67.60228002	79.06679278	72.3539563	72.45432974
Dalrd3	27.07707509	19.58938228	23.86790443	23.62103049
Dennd4c	11.47164198	13.64215827	12.62314945	12.07540775
Mkln1	74.80174391	79.23137861	74.33655884	77.87023095
Nrbf2	31.10339162	34.55924991	35.4079153	31.18974819
Nubpl	11.50349226	9.493894381	11.41611605	9.965899325
Nup54	33.17443523	37.2456491	34.92044407	34.53530357
Parp10	28.4429658	25.45716748	26.28194242	26.87140777
Rplp1	2577.934691	2190.432436	2359.065892	2476.350824
Slc26a2	44.47738303	54.41754624	47.11125959	53.26071902
Stx18	28.58130728	26.51983694	27.34111171	28.52193587
Top2a	181.1448525	205.0738887	239.3536506	136.7123722
Zcrb1	29.24260641	27.11463792	28.4429658	27.13343887
Zkscan6	21.84149949	21.21481216	20.99538007	22.65880701
1110008L16Rik	13.3985038	15.03236399	13.92880901	14.93887912
2700029M09Rik	45.19214094	44.32350298	49.04383873	39.20593062
Ackr2	60.71579617	51.26847217	50.94963832	62.68289905
Actn4	179.8935936	165.0775361	176.9257224	163.9372623
Akirin2	46.23777273	48.87415993	48.06783766	48.23471711
Arf5	72.2036568	57.84017451	66.07350627	62.20678323
Ascc1	40.78594007	35.16333496	37.79176517	37.14252526
Atp6v1d	85.09485492	84.38999133	80.33740744	87.18451422
Cdk5	19.05370959	17.86420739	19.23950798	17.13649317
Cmss1	5.374013703	5.377739977	5.205367422	5.362850366
Dag1	25.07190998	33.19743797	27.37904082	30.00227509
Ddx49	36.60579114	35.4816206	36.98837461	36.02683476
E2f6	16.8071127	17.557311	17.82709841	17.04173125
Frs2	32.9909862	37.8179695	35.2121155	36.5550799
Fto	70.52192742	63.91133863	65.61710322	70.424231
Gemin7	56.49299176	54.75808164	53.81737058	56.10276616
Gipc1	40.98431556	35.678919	39.15161732	38.55911408
Gmfb	177.7862574	180.5181389	177.1711637	176.9257224
Gnb2	195.3611787	182.278425	196.9929242	185.3360861
Gtf3c3	22.14639546	21.54080111	23.00698453	21.3179972
Ik	150.7485171	142.5179671	145.0091373	144.9086595
Jarid2	40.36407708	41.72962353	41.38396582	39.75322502
Kif14	7.955761349	8.932103696	10.86035984	5.559672879
Kifap3	11.63984547	11.48755608	9.447941291	13.22320509
Lancl1	24.6924828	26.92734343	24.52191936	27.83831529
Mbd4	22.7059737	22.06977475	22.31589866	21.84149949
Mfn1	26.42808528	29.81569374	27.85761803	29.14143467
Mob4	40.64483144	46.46266496	41.18365591	44.81780227
Mrpl41	32.13336138	28.52193587	32.11109595	29.38483719
Mrpl43	72.3539563	59.7969502	66.62538225	63.82280009
Mut	35.2121155	34.7755156	36.73287724	34.17809306
Parn	65.20903658	60.21287088	62.55268905	64.4005007
Pigq	22.56476737	19.68466152	22.92738641	19.97328878
Plekhj1	69.59925701	58.20212812	63.91133863	65.57163667
Ppp1cb	230.7201184	268.3551937	255.4682161	237.3710199
Ptbp2	7.40756818	8.562309587	6.689971199	9.60642742
Rad54l	9.573191706	11.35298685	13.72752849	7.765075758
Rbl1	45.69612735	50.7030279	53.11325348	44.63179732
Rp9	70.18058167	70.27794008	67.6491546	74.38810288
Rps21	1122.889307	978.8880052	944.2335927	1127.568996
S100a13	48.00124766	46.81827906	46.07780219	49.90110993
Sdha	357.5497043	349.4639918	347.0500677	351.6508758
Setd1b	11.63984547	10.6589986	10.83029023	11.81051525
Sft2d2	141.7298668	148.7762058	135.1108759	151.9023101
Slc39a9	81.28966288	90.88687095	82.42442429	87.79093047
Slk	25.59872411	29.83636757	23.58830748	30.95284255
Snrpc	53.07645093	50.56264396	54.22927584	48.1011673
Srsf4	20.59182796	18.94834579	21.09749783	19.01412968
Tmem127	137.0919454	130.7801706	126.4129103	138.2369997
Tmem134	149.4998265	122.7007281	137.4725724	138.2369997
Ttf1	16.22335168	19.65739169	18.10103141	17.24373032
Tug1	111.4304721	126.8517841	116.5657387	118.767805
Twistnb	37.14252526	39.23311552	39.07028841	36.35293647
Ube4a	98.22375014	95.33935764	99.52589259	91.77313587
Zbtb41	19.5351442	25.1240998	20.64899985	23.29583278
Zdhhc6	51.12652265	61.60604436	60.04615658	54.22927584
Zfp831	43.77392972	45.69612735	35.23653114	56.06389216
Znhit2	27.11463792	19.68466152	24.65827547	21.3179972
Herpud2	59.50751633	58.76967439	52.52746296	64.1776919
Hp1bp3	162.8048649	170.6622307	155.4169452	174.1274691
Kat7	95.80307115	92.15560438	94.94367577	91.01295428
Med19	25.79465061	27.0583132	26.37318672	27.13343887
Psmg4	28.30529393	21.90214101	23.86790443	25.59872411
Rfxap	9.337264815	11.75334907	10.41073484	10.3316588
Slc33a1	34.2967508	35.8773145	32.9909862	36.32774727
Usmg5	51.26847217	49.4877656	53.51976959	48.46932211
Yipf2	19.69831061	19.52160816	18.48137255	21.28846466
Fam203a	18.57126263	15.23164654	18.27753995	16.05554798
Mycbp	7.786634993	6.773962499	8.207825163	6.088133523
Ppp2r5b	12.50124608	9.461048002	10.23897931	12.10893434
Dgke	14.47007004	17.49656732	14.31047843	17.13649317
Flywch1	27.11463792	21.08287923	22.4866992	26.44641018
Ap4b1	20.11221399	23.96737495	20.792625	22.65880701
Anapc2	107.8587942	100.0099687	107.4111535	102.8216316
Ccdc127	39.53339639	47.24206098	42.57692931	43.08160222
Cog4	25.8662678	27.45505697	27.17107989	26.81558831
Dclre1c	5.991843738	6.538682628	7.205007839	5.559672879
Eif1b	58.72895247	62.8569341	58.04098105	62.16367971
0610009O20Rik	31.06030303	29.9814863	31.75693999	29.96071192
9630033F20Rik	16.59871899	18.22693404	16.97100386	17.39981425
Acad8	9.849155307	7.700755545	8.345508748	8.913549207
